date,text,sentiment
2023-03-30 23:54:38+00:00,"Politicians who say they stand up for the working person or are fighting for you against the wealthy are actively working against you and your chances to improve your quality of life.
Make crypto a 2024 campaign issue!",neutral
2023-03-30 23:54:38+00:00,"@FibreTigre C'est aussi ma plus grosse peur.

Meme si j'imagine une situation hybride, où la plateforme se transforme en un petit truc, avec surtout des utilisateurs payant de 4-5 communautés tech, crypto et d'alt-right.

Un truc anecdotique mais +- rentable car avec 50 employés.",neutral
2023-03-30 23:54:38+00:00,@pbznft @Matt_Furie Pepe open edition was rugged. still no update,neutral
2023-03-30 23:54:37+00:00,"EverRise: RT @FantomTalk: MOST TRENDING NEWS OF MARCH ON FANTOM

March is about to end with many events that get the #Crypto market excited, but let's ignore the #Fomo and focus on the important news, and core upgrades of $FTM and the projects built on i… https://t.co/ROuMxhzvXL",positive
2023-03-30 23:54:37+00:00,@suganarium @ellihandro What happened to that bot tweeting 🤣,neutral
2023-03-30 23:54:36+00:00,@binance 🍸,neutral
2023-03-30 23:54:36+00:00,@_bb_rodriguez Scram,neutral
2023-03-30 23:54:35+00:00,@Vicoseven ScatMan 3!!! What a classic!,positive
2023-03-30 23:54:35+00:00,@Learnernoearner @CryptoPunjab09 @crypto_logie HAHHA,neutral
2023-03-30 23:54:33+00:00,Their faces when they receive bitcoin 🤗 https://t.co/XeZTRXqzgq,neutral
2023-03-30 23:54:33+00:00,Daily Crunch: Ledger locks down another $108M to double down on hardware crypto wallets https://t.co/js7NhA4aPl https://t.co/8Ct1dZvQIT,neutral
2023-03-30 23:54:32+00:00,@MoonlightCiara Amazing 🔥,positive
2023-03-30 23:54:32+00:00,"Kim ne derse desin vidt güzel topladı. Web3, yapay zeka ve ucuz. $vidt $btc #Bitcoin https://t.co/379g1s1B5I",neutral
2023-03-30 23:54:31+00:00,I am passionate about the world of blockchain and I would like to share my passion and research with you through my articles in giving you my perception and opening new doors to very early crypto projects. Sui is the first permissionless Layer 1 blockchain designed from,neutral
2023-03-30 23:54:31+00:00,"Prepping For The Bull Run? These Meme Coins Should Be On Your Radar ❤️ Please Share, Like &amp; Follow @BitValentine 👈🏻 #CryptoNews #Crypto #cryptocurrency @bitcoinist https://t.co/2UfBUXLkKx",neutral
2023-03-30 23:54:31+00:00,"@GovRonDeSantis Florida assisted in kidnapping me, my wife and my children on behalf of the State of Rhode Island.",neutral
2023-03-30 23:54:31+00:00,@5tudio9 @LilMoonLambo @kinancekin $Y I love the artwork,positive
2023-03-30 23:54:30+00:00,"💫🚀The #PARIZmetaverse fashion &amp; lifestyle launch was out of this world! 🌎 

With $TRACE token now trading on Kucoin &amp; OKEX, it's time to take the leap and be part of the future of fashion! 🔥 

#fashion #lifestyle @ParizMetaverse",neutral
2023-03-30 23:54:30+00:00,When my fam asks why I invest in crypto https://t.co/6uFvs6rgG9,neutral
2023-03-30 23:54:29+00:00,@SenRonJohnson Pretty sure we just watch you going skiing on the house floor ❄️🌨️,positive
2023-03-30 23:54:28+00:00,@Bitboy_Crypto @SenWarren Damn!!! This is a solid burn from Ben. Credit where credit is due 💪💪💪,neutral
2023-03-30 23:54:27+00:00,read this! $QUACK #Crypto #RichQUACK #NFTs,neutral
2023-03-30 23:54:27+00:00,"@izquieterzzz If I were a US citizen, I will only vote for pro-crypto candidates. No need to care which party they are from. My 2 satoshis worth! 😊 That is the only way to get rid of these filth, corrupt, and anti-crypto Senators and Congress scumbags!",neutral
2023-03-30 23:54:26+00:00,@shinycakes1 @PunksAzero @crypto_bitlord7 🤣🤣,neutral
2023-03-30 23:54:26+00:00,"@Wiki15pro Que descanses, Wiki, física y mentalmente",neutral
2023-03-30 23:54:26+00:00,Tem gente que vende a alma por muito pouco.,neutral
2023-03-30 23:54:26+00:00,@CryptoK_TYO Kさん、ありがとうございます😭,neutral
2023-03-30 23:54:25+00:00,"@stacyherbert Dear lord I read this as ""Because once you ""feel"" the banana rubicon, you can never go back.

🤦🤷‍♀️",neutral
2023-03-30 23:54:24+00:00,@Missy__Crypto https://t.co/gdG0B0o9O3,neutral
2023-03-30 23:54:24+00:00,https://t.co/tQ969vVuN8,neutral
2023-03-30 23:54:23+00:00,"レビューが面白すぎる
達成困難なスケジュールで延泊は避けられないようでw https://t.co/e2gGJNG4WV",neutral
2023-03-30 23:54:23+00:00,@JackMoonies @akthdz @PushinSol @RippCorddd @Asweden3 @Jerrome3010 @Web3Meta786 @QZ_Crypto Packaging for going to another planet!!love this project and the honest team,positive
2023-03-30 23:54:22+00:00,@truetestnet ✌🏼🍻,neutral
2023-03-30 23:54:22+00:00,@TheCryptoLark $Sys @syscoin,neutral
2023-03-30 23:54:22+00:00,@GavinNewsom You have one donor! George Soros….,neutral
2023-03-30 23:54:22+00:00,@javydavyeth @Memeland 👀,neutral
2023-03-30 23:54:21+00:00,@Missy__Crypto @Zkrocket_io https://t.co/5rEdyMqGqt,neutral
2023-03-30 23:54:21+00:00,"Nasdaq is back into a bull market! Full send everything! 
https://t.co/XYeHlzgdLn",positive
2023-03-30 23:54:20+00:00,WOULD YALL DO THIS FOR 10K 😂 #CHARLESTONWHITE #comedian #MONEY #10K https://t.co/77vIBDJphE,neutral
2023-03-30 23:54:20+00:00,@Missy__Crypto @nikolas_tok https://t.co/2wIuq5W1fx,neutral
2023-03-30 23:54:19+00:00,"🔹Excelente herramienta 🛠️ la que brinda @MoonbeamNetwork 

🔹Usando la inteligente artificial, la nueva  asistente Kapa! Puede contestar casi cualquier pregunta, hasta la más compleja.

🔹Dando un gran uso para los desarrolladores.

_Buen movimiento. 🔥",negative
2023-03-30 23:54:18+00:00,@AlmiraCrypto @crypto_with_bex https://t.co/4kU5bQS1QV,neutral
2023-03-30 23:54:17+00:00,@SlabsNRaw @mitchaii2 @crypto_kookie Wish me luck,neutral
2023-03-30 23:54:17+00:00,@Missy__Crypto @Zkrocket_io https://t.co/dsLwr5ta3v https://t.co/P0IXyH9MLu,neutral
2023-03-30 23:54:17+00:00,#NewProfilePic https://t.co/donlOa6n0x,neutral
2023-03-30 23:54:15+00:00,@icreatelife Thank you very much for the retweet!! 🌺,positive
2023-03-30 23:54:14+00:00,@Missy__Crypto @travelfi_net Done https://t.co/xLjIbu3dfB,neutral
2023-03-30 23:54:14+00:00,@TheToriant @officialnordek https://t.co/bokaPeSUpQ,neutral
2023-03-30 23:54:14+00:00,"""#Bitcoin is signal, crypto is noise."" -@Breedlove22 https://t.co/M430QUiBgm",neutral
2023-03-30 23:54:14+00:00,@Xdotxyz Making the most of it! Gm X 🤘,positive
2023-03-30 23:54:14+00:00,@opsec_crypto https://t.co/Ws0l79XCN4,neutral
2023-03-30 23:54:14+00:00,@RichQuack keep it up! $QUACK #Crypto #RichQUACK #NFTs,neutral
2023-03-30 23:54:13+00:00,"@ewarren Elizabeth Warren is building an anti-crypto army. Would you vote for her?

Please share and retweet.",neutral
2023-03-30 23:54:13+00:00,"正式版リリース準備のためアプリが一時停止しているDEFY、おそらくゲーム内のトークン売り圧が無くなっている影響で価格が上昇中😂

いいね、こういう動きもあるのね。

#DEFY https://t.co/hZlwH9HrSZ",neutral
2023-03-30 23:54:13+00:00,@ASliceofPi_NFT @AlphaShares @SteveMarmolejos @smoliven @beba_1225,neutral
2023-03-30 23:54:13+00:00,Don't Miss Out! GlobalHive is giving away completely free ZEC cryptocurrency. There's no download necessary and claiming is fast and simple. Funds are limited so get yours today.,neutral
2023-03-30 23:54:13+00:00,Magic Eden Dominates Bitcoin NFT Marketplace Sales Barely a Week After Launch https://t.co/aaydul9Qbr https://t.co/bLBISbH5lf,positive
2023-03-30 23:54:11+00:00,@markgoodw_in @GiovanniPickle Oooooof,neutral
2023-03-30 23:54:11+00:00,"比特币一季度表现远超以太坊，以太坊会补涨吗？
https://t.co/pUiaO7oIV4
#BTC #ETH #Crypto https://t.co/vmjLADPSne",neutral
2023-03-30 23:54:11+00:00,@krugermacro Just trying to not get poor slowly,negative
2023-03-30 23:54:11+00:00,@Cernovich Course you don’t lol,positive
2023-03-30 23:54:11+00:00,@jstockslab 私も15年ぐらい前は狂ったようにポーカーして海外の大会にも出ました笑　ギャンブラー気質の落ち着きどころが今の投資スタイルというところの共感があります。,neutral
2023-03-30 23:54:10+00:00,@ADeezNFTs @Cryptoon_Goonz @SmallBrosNFT @SpaceRiders_NFT @ToxicSkullsClub What about some @BTFDRabbits ? 🐰👀,neutral
2023-03-30 23:54:10+00:00,@bitfloorsghost @killabearsnft @SekureD you seen this dude?,neutral
2023-03-30 23:54:10+00:00,@crypto_bitlord7 War. Ukraine and Russia. Thats how. It’s propped up by war. And we all thought it was oil.,neutral
2023-03-30 23:54:10+00:00,"I will send one random follower $50 in 30minutes all you have to do is RT and be following myself and my brother @buschay_bobby 🔔 

He is such a top guy 🦁",neutral
2023-03-30 23:54:09+00:00,"#KuCoin Top 5 Coins( Weekly Price Change) on  March 30, 2023

🔥 $PIX
🔥 $POLX
🔥 $VID
🔥 $PRE
🔥 $DAPPX

#KuCoinTop5 #KuCoin #Crypto #cryptocurrencies https://t.co/RwmnDdFnRH",positive
2023-03-30 23:54:09+00:00,@SlabsNRaw @mitchaii2 @crypto_kookie Done https://t.co/WAeunt5Gx0,neutral
2023-03-30 23:54:09+00:00,@Missy__Crypto @nikolas_tok https://t.co/K9cyCxLRqc,neutral
2023-03-30 23:54:09+00:00,@visualzare Let’s collab @jackbutcher @visualzare 😏,neutral
2023-03-30 23:54:09+00:00,"@tosin_davidson @Web3africaCM Okay @tosin_davidso 
Despite the negativity surrounding crypto in Africa, there's still people who trade and become millionaires and billionaires, It's so because they're doing what other do not know about.
So to make money you need to first LEARN about the market and it's trends",positive
2023-03-30 23:54:09+00:00,@dirtyshotya I used that same fan for my oven hood in my last house. Set it almost 30’ from the hood with 8” rigid ducting so the air had time to cool before hitting the fan.,neutral
2023-03-30 23:54:08+00:00,"#Bitcoin #Cryptonews #Ethereum #BTC #Crypto #Blockchain
SEC Needs New Tools, Expertise, and Resources to Regulate Crypto Industry  
https://t.co/yWI7gL1q54",neutral
2023-03-30 23:54:07+00:00,"ビットコインドミナンス日足

そろそろ下げるか突き抜けるか？
アルト相場が起こるか注目

#仮想通貨 #暗号資産 #ビットコイン #Bitcoin https://t.co/RAeTTS2FSn",neutral
2023-03-30 23:54:07+00:00,@PaulMaypatriot This is America https://t.co/aa7rvAhjAP,neutral
2023-03-30 23:54:05+00:00,@coopernicus01 Unfortunately I'm also a crypto native.,negative
2023-03-30 23:54:05+00:00,"power away from Big Tech. $GRT has a total supply of 10 billion tokens. 88% are in circulation. At current prices, its fully diluted valuation is $1.53 billion. I believe the opportunity here is huge.
In the U.S. alone, IBIS Worldwide estimates the search market to be worth",neutral
2023-03-30 23:54:05+00:00,"If the fisherman's dispute is valid, they are paid a portion of the rewards that are slashed from applications. This process is no different than developers paying service costs to index and store data with Amazon Web Services of Google Cloud. But it's decentralized and takes the",neutral
2023-03-30 23:54:04+00:00,"$DXY:

Bearish Head &amp; Shoulders pattern forming on the weekly with an 11% breakdown target of $89.17 👀

This could be a catalyst to watch for to propel risk on assets such as #Bitcoin &amp; #SP500  into much higher prices.  #Dollar https://t.co/8iVnKZkbNn",neutral
2023-03-30 23:54:04+00:00,"they receive rewards proportional to the usage of that subgraph.
Fisherman and Arbitrators - When an indexer provides incorrect data to a consumer, a sherman can submit a dispute against the indexer along with a bond in GRT.
The disputes are evaluated by elected arbitrators.",neutral
2023-03-30 23:54:04+00:00,@EE_Fakten Mit 6 AKW könnte man fast 10% davon einsparen...ca. 60.000.000 t CO2 pro Jahr...statt 13.000t Kohle pro Std ! zu verstromen...,positive
2023-03-30 23:54:04+00:00,@eyemaginative @thedogecoach @theboimerch7 @codyoriel @MoonlitMonkey69 @Doge4Faithful @SECGov @binance @elonmusk This is just really strange. I'll dig into this more in little bit. https://t.co/y620QO6wUN,neutral
2023-03-30 23:54:04+00:00,"الاسواق اليوم عند اغلاق شهري +ربع سنوي

بالنسبه لحبيب الملايين الشايب #Bitcoin 

شمعاته الاسبوعية بهذا الشكل كانها تقول لو انت مش واخد بالك من شمعة الاسبوع الي فات. اهو انا بكررها لك ياحبيبي وشوفها كويس 😂🥹😶‍🌫️

انا مش محلل لكن الشمعات دي شمعات عاكسة للاتجاه عند المحللين https://t.co/BBiEvnOXn2",neutral
2023-03-30 23:54:04+00:00,"receive a portion of the rewards and tees paid to the indexers
Curators - They look through and identify high-value subgraphs worth indexing. They can then use their
$GRT tokens to signal to the indexers which subgraphs are relevant.
If the subgraph they highlight gets indexed,",positive
2023-03-30 23:54:04+00:00,"💰$10,812,160.00 $USDC transferred from 0xbebc…f1c7 to 0x99a5…788f

See the full transaction: https://t.co/LrgvCiAty5

#crypto #ethereum #blockchain",positive
2023-03-30 23:54:03+00:00,"Stock Pickers, Crypto Bank Collapse, Elon Musk Worst Human, Help Ukraine, 90k Chase Ink Cards #PFshare via @FlyerTalkerinA2 https://t.co/u8W8lhgu5W",negative
2023-03-30 23:54:03+00:00,@ICOffenderII I’ll have solid gold statue of yellow in my #bitcoin citadel,neutral
2023-03-30 23:54:03+00:00,"prices for their services and compete with other indexers in a marketplace. This keeps prices in check and ensures a high quality of indexed data. Delegators - They stake their $GRT on behalf of indexers. These participants don't need 100,000 GRT but can pool with others to",neutral
2023-03-30 23:54:03+00:00,@MoonMattV2 https://t.co/QBXUkycG3X,neutral
2023-03-30 23:54:03+00:00,"@RickJRocker I don't like bit or crypto
They can have it",neutral
2023-03-30 23:54:02+00:00,"capitalize on the coming transition from a centralized to a decentralized one. How it works; Indexers - Indexers operate nodes on The Graph by staking a minimum of 100,000 GRT tokens.
The indexers job is to index relevant subgraphs in exchange for rewards and fees. They set",positive
2023-03-30 23:54:02+00:00,@axelverse_m most of my crypto was already on eth.. so no? 😂 keeping my Sol bag here,positive
2023-03-30 23:54:02+00:00,"world where tech oligopolies don't store and control evervthing from our searches, clicks and recommended videos.
$Grt is the native token of The Graph network. It's an Ethereum-based token that powers The Graph protocol to index and query blockchain data.
This is coin, IMO will",neutral
2023-03-30 23:54:02+00:00,"@gotbit_io Fave is ETHEREUM, can't deny how strong this project is 🔥🔥",positive
2023-03-30 23:54:02+00:00,@billystotebag @crypto_mule_ @ElSplasho7 @blueking08 @reiwelldel @AKADrTrapperMD @SouthlandPost Lmaooo,neutral
2023-03-30 23:54:01+00:00,"stores it in subgraphs. A subgraph defines which data $grt will index and store from networks. In doing so, it doesn't rely on one centralized entity like Google to run the operation. It has multiple participants indexing information in a decentralized manner. This creates a",neutral
2023-03-30 23:54:01+00:00,"@Crypto_Qmo 
@fjq264 
@allison01908947",neutral
2023-03-30 23:54:01+00:00,"Secure your crypto assets! Exchange anonymously on TOR &amp; I2P networks. Become your own bank. No KYC, no registration needed. #Bitcoin #CryptoExchange
🎭 @nvspc_exchange",positive
2023-03-30 23:54:01+00:00,"This is how Google can hand answers very quickly. But there's a big problem with Google's 10 minutes. This is why $grt is so important. It offers a decentralized approach to data indexing.
How will $grt disrupt search engines? The Graph (GRT) takes blockchain data, indexes and it",positive
2023-03-30 23:54:01+00:00,@JohnSatoshiWick Atleast wait for dollar to cleanly break 100.8 before u start fomo’ing into crypto,positive
2023-03-30 23:54:00+00:00,@crypto_futur @IMO__Invest @BellegardeC,neutral
2023-03-30 23:54:00+00:00,"now have a digital card catalog for all the worlds information - in the form of search engines. search engines such as Google use database indexes the same way we once manually looked through the
card catalog. Google stores all the data in an indexed and searchable database.",neutral
2023-03-30 23:54:00+00:00,@0xKosta Feel your pain,neutral
2023-03-30 23:54:00+00:00,"$HMND is already live on #KuCoin!

🚀HMND/USDT: https://t.co/H0WcwDVGow

#Blockchain #Infrastructure #Privacy #AI #Humanode #Crypto #Web3 #DeFi #Node $BTC $ARB $XRP $DVRS $CFX $GRT https://t.co/sGViqW3p5F",neutral
2023-03-30 23:54:00+00:00,"@WhaleChart Crypto, if not regulated then no need to have crypto. I lost so much Celsius that Crypto is nothing more than a scam, very little utility value.",neutral
2023-03-30 23:53:59+00:00,.@ShellenbergerMD is absolutely wrong on #bitcoin but that was a darn good podcast on Rogan for the other topics,neutral
2023-03-30 23:53:59+00:00,"its Dewey decimal number and then head off into the forest of books to find it. But now, card catalog cabinets are ancient relics. We can easily look up a library book, as well as if its checked out and where its at, from any computer. As information relocated to the internet, we",positive
2023-03-30 23:53:58+00:00,"The Graph $GRT will be the #googleofcrypto a thread 🧵 
Who remembers card catalog in your old local library? I know I do.
Hundreds of index cards filled the wooden drawers - one for each book in the library. To locate a particular book, you had to find the book's card, jot down",neutral
2023-03-30 23:53:58+00:00,"@Marc_Fagel @Belisarius2020 Thanks @Marc_Fagel for your input.

But your comment seems somewhat contradictory, ""I wasn't sharing an official agency view"" followed by ""I was still speaking in my capacity as an SEC official"" .

How can both of these statements be true?",neutral
2023-03-30 23:53:58+00:00,@SlamDiegoZoo @DegenLibrary Haha just 5. All good I hit you up in DMs looking to actually buy more if you have any. Don’t wanna burn my only 10,positive
2023-03-30 23:53:58+00:00,@claritzhalatina @Sonaveve @Benji39022306 That was too funny🤣 I’m sure you weren’t the only one😂 https://t.co/msyB937acy,positive
2023-03-30 23:53:57+00:00,Crypto Box Red Packet Campaign https://t.co/Y8XkIPgYXI,neutral
2023-03-30 23:53:57+00:00,@eliz883 Gn king,neutral
2023-03-30 23:53:57+00:00,"@pbznft @Matt_Furie Got rugged on Zogs mint,still waiting for an answer",neutral
2023-03-30 23:53:56+00:00,"- 
BTC price: $28,021 / £23,414 

35.69 Naks per USD
42.71 Naks per GBP

A #Nak is a millionth of a #Bitcoin. 
A #Sat is one hundred millionth.  
If a Sat is a cent, a Nak is a dollar! 
#Bitcoinprice 

31/03/2023  00:53:55 GMT https://t.co/TifT9WUTMK",neutral
2023-03-30 23:53:56+00:00,"#بتكوين #bitcoin  #BTC  #العملات_الرقمية #العملات_المشفرة #كريبتو #x125
27510 ببيعها ان شاء الله ستوب ٢٨٢٠٠ https://t.co/oqfTQXHw3o",neutral
2023-03-30 23:53:56+00:00,They call #bitcoin a risky investment but that is not what the numbers say… https://t.co/WxkL611Uam,neutral
2023-03-30 23:53:56+00:00,"$HEART producing the stairway to heaven. How can you fade this chart, the upcoming Pulse meta, and the chads that are in already after 1 days… 

@gnostictrades @criptopaul @EinsteinDefi @Crypto_Aeon7 are all in

Send eittttt ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥 https://t.co/n0mg2ZeZJl",neutral
2023-03-30 23:53:55+00:00,"@sousa_coach @FelixRyoshi it looks like that to me too...wth is going on with $caw...looks like nothing???

if check twitter, nothing for $caw except people say ""caw""

what are updates for $caw, is anything coming??

price is dead! all coins go up EXCEPT $caw

can someone post what the updates are w/caw??",negative
2023-03-30 23:53:55+00:00,15k dan 29k ya gelen bir #bitcoin ama gidemeyen bir eth var. 2k yı geçse bile geri düşeceğini düşünüyorum. Bu aydan sonra her şey tepetaklak olcak gibi de bir his var içimde.,neutral
2023-03-30 23:53:55+00:00,@Wiki15pro And build with security!,neutral
2023-03-30 23:53:54+00:00,@taka__crypto 私も来てました!!これは素直に喜んでいいんですよね、、、🥹,neutral
2023-03-30 23:53:53+00:00,First Mover Asia: #Bitcoin Rises Over $28.3K Despite #Binance Legal Woes - CoinDesk #crypto  https://t.co/5QY4ENg29c,positive
2023-03-30 23:53:52+00:00,@The_Crypto_Dood @The_HatedOne_ 👍,neutral
2023-03-30 23:53:52+00:00,@naruto11eth I want to go to Costa Rica so going to guess that,neutral
2023-03-30 23:53:51+00:00,@traderomercan https://t.co/vV189qLzMq,neutral
2023-03-30 23:53:51+00:00,@just_stone @MarinoFourK @rawsalerts Controlled demolition of the dollar,neutral
2023-03-30 23:53:51+00:00,@Missy__Crypto @elmonx_official https://t.co/3JEUECGz94,neutral
2023-03-30 23:53:50+00:00,"#暗号資産自動積立Bot
=Bot稼働 327 日目=
[2023/03/31]BitTrade自動購入完了
購入対象： BTC
購入時間： 2023/03/31 08:48
購入数量： 0.000133 BTC
購入金額： 500 円
平均価格： 3,736,647 円
今月購入： 31回, 合計 15,500円
今月売却： 0回, 合計 0円",neutral
2023-03-30 23:53:50+00:00,@ParrotCapital @intel_jakal https://t.co/ou6vcP2lmj,neutral
2023-03-30 23:53:50+00:00,"いや、ワシみたいなゴミクソ独居中年は忙しくないんやけど
会いに行きたい皆さんが忙しそう。",neutral
2023-03-30 23:53:49+00:00,@La_MissMarvel @Memeland Captainz🏴‍☠️ https://t.co/8aTVJzBxlc,neutral
2023-03-30 23:53:48+00:00,"The Jokeis:The #bitcoin is not going up to 32,421.98,going below 26,378.56(26,134.98)(25,000) but not below to 24,000 unless the #bitcoin change all this number.",neutral
2023-03-30 23:53:48+00:00,@BShrimpWorld wad shrimp putting inside,neutral
2023-03-30 23:53:47+00:00,@CryptoBonii @IronPawGang Te amo hermosa!,neutral
2023-03-30 23:53:47+00:00,"And if this isn’t a fed, then, well thanks for proving my original point",positive
2023-03-30 23:53:47+00:00,"@HighVibeAssets Then on April 1st it'll be ""one week until ripple hands the sec their ass"", then a week later, ""by the end of April we will have the most groundbreaking crypto verdict of the century""... rinse and repeat, apply as needed...",neutral
2023-03-30 23:53:47+00:00,"Goodnight peeps. 🐰❤️🥕

This and more bunnies will be gifted to the holders of my Fancy BunnyVerse collection phase 1 after all 30 items will be sold.

Probably all buyers will get one.

https://t.co/ndIYUFVw7A https://t.co/bJAo5EbOZq",positive
2023-03-30 23:53:46+00:00,@SCHIZO_FREQ we need more LGBTQWERTY women in AI and Crypto.,positive
2023-03-30 23:53:45+00:00,"These is one of the edge this has over others.  It seems everything done passively is centered around benefiting users to a large extent. 

#Crypto #magicyearn 🚀",positive
2023-03-30 23:53:45+00:00,@SenWarren Corruption is the game and Elizabeth is her name. She shouts at internet coins because her political donors tell her to. She is one of the most corrupt politicians in office. After serving in the senate for 10 years she blames President Trump for all of US problems after 4 years,neutral
2023-03-30 23:53:44+00:00,@crypto_ojichan 自分はスペースでご新規さんクリエイターに特化した感じで紹介したいなって思ってます！,neutral
2023-03-30 23:53:43+00:00,Fascinating discussion on ethereum's PoS design here (scroll up and down,positive
2023-03-30 23:53:43+00:00,"@DonaGPT Crypto is so much easier to understand once you realise it's all just a get rich quick scheme enabled by pseudointellectual, conspiratorial and libertarian bullshit. -S. Diehel.",positive
2023-03-30 23:53:43+00:00,"@crypto_is_good Whoa, our first 5 year cycle?",positive
2023-03-30 23:53:42+00:00,check this now! $QUACK #Crypto #RichQUACK #NFTs,neutral
2023-03-30 23:53:42+00:00,"333 Inscribed Satoshis, 333 dank af collectibles living forever on the Bitcoin blockchain ⚡️⛓️♾️ #digitalartifacts #Bitcoin  #dank #af #ordinals https://t.co/qYa4Naygnd",neutral
2023-03-30 23:53:42+00:00,Rejection off $BTC Monday High would be ideal. ✌️ https://t.co/x3IckmWp5X,positive
2023-03-30 23:53:41+00:00,"So cute..  LilLoquito found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/DBy5goiJuP #cryptocurrency #16960 https://t.co/gagYtkCrq6",positive
2023-03-30 23:53:40+00:00,"I am once again reminding you that many of us have pfps that are worth life changing amounts of money for most of the people on earth 

let’s blow this goal out of the water fam 💗💗💗",positive
2023-03-30 23:53:40+00:00,@KickStreaming Jokes on you. Kick is actually a Romanian crypto scam LLLL,neutral
2023-03-30 23:53:39+00:00,"@opebanwo So it doesn't mean the father must eat the cake 🤷

If he eats the cake good for him .

Or you say 50% must eat the cake among the 25 kids and the father ( still doesn't make the father a must to eat the cake )",neutral
2023-03-30 23:53:39+00:00,"💰$7,180,805.00 $USDC transferred from 0xcd53…ca7b to 0x5a71…bbe3

See the full transaction: https://t.co/wR4yYarBgq

#crypto #ethereum #blockchain",positive
2023-03-30 23:53:39+00:00,"1: Bitcoin price is $28021.79 (0.46% 1h)
2: Ethereum price is $1791.91 (0.31% 1h)
3: Tether price is $1.00 (0.02% 1h)
4: BNB price is $316.70 (0.06% 1h)
5: USD Coin price is $1.00 (0.01% 1h)
8: Dogecoin price is $0.07 (-0.12% 1h)",neutral
2023-03-30 23:53:38+00:00,"Thesis is simple: 

People see fees generated from services &amp; privacy dex that's paid in Eth to holders. People see the price is missed match as the token is underpriced vs fees received.

Token value inflates. 

Cycle continues as volume &amp; fees generated increases.",neutral
2023-03-30 23:53:38+00:00,@opulousapp @ceoleeparsons https://t.co/69DXbMxGn1,neutral
2023-03-30 23:53:38+00:00,@frankdegods W! https://t.co/Z7CQ9FaWg0,neutral
2023-03-30 23:53:38+00:00,@mikealfred Yeah but now everyone is bullish. Lol,positive
2023-03-30 23:53:37+00:00,"@QBlockchain is a revolutionary platform that is changing the way we think about #Governance and #blockchain. With its innovative approach to #crypto and #token economics, Q is setting a new standard for transparency and accountability in the world of decentralized finance. +",positive
2023-03-30 23:53:36+00:00,@BuyBitcoinHODL @TWTkokosu これがソシャゲweb3.0....,neutral
2023-03-30 23:53:36+00:00,@BrendonClint No one will care in a few months. News cycle moves too fast. By next week the school shooting will be out of the news,neutral
2023-03-30 23:53:36+00:00,"@AlderLaneEggs @tZERO @BMO You said you had no real issues with crypto, but rather only fraudulent companies and banks.  Has something changed?  How has Coinbase not tried intensely to find common ground with regulators?",neutral
2023-03-30 23:53:35+00:00,My favourite chart of all time. It could start tomorrow or next week :) #XRP #XRPCommunity #xrpthestandard #cryptocurrency #Crypto https://t.co/eYQe8bWNCN,positive
2023-03-30 23:53:33+00:00,@brian_armstrong u got a bitcoin laying around? imma get some groceries,neutral
2023-03-30 23:53:32+00:00,miles wood probably logged into his crypto space on the bench ipad,neutral
2023-03-30 23:53:32+00:00,@web3_KK 💜,neutral
2023-03-30 23:53:32+00:00,"Did you know?

🚨🌟#PARIZ IS NOW LIVE 🔥🌟🚨  

Real Adoption in the #Metaverse has begun..

Get on Board &amp; Join the Revolution here:  https://t.co/QqJh722306

Don't miss out on the chance to be part of this revolution! 

#MetaverseForLifestyle  #onPolygon",neutral
2023-03-30 23:53:32+00:00,"@Maximus789155 Hi, Maximus. Wells Fargo will not approve cryptocurrency transactions, such as Bitcoin, using consumer or small business credit card and/or lines of credit. You may use your debit card for these transactions. Thank you. -Ludwicke",neutral
2023-03-30 23:53:32+00:00,@crypto_kookie BIGWIN TO DA Y AMIN,neutral
2023-03-30 23:53:31+00:00,"Get a high paying job or a high income skill before venturing into crypto or forex....

E get why 🤌🤌",neutral
2023-03-30 23:53:30+00:00,@zerosum24 Lmfao,neutral
2023-03-30 23:53:30+00:00,Just a couple beast’s being beasts 👀 https://t.co/T3YjbWYPet,neutral
2023-03-30 23:53:30+00:00,@N76247476Man You and I need to have a beer together. 🇺🇸👍🏻🇺🇸💪🏻🇺🇸👌🏻🇺🇸👊🏻🇺🇸,neutral
2023-03-30 23:53:30+00:00,@tpvt__ Would you trade crypto?  😅,neutral
2023-03-30 23:53:29+00:00,"ブログ更新✨

僕の場合、1日のトレード回数が多ければ多いほど、勝率は下がって利益は減っていく↘︎
なぜなら…

#為替 #FX #FX初心者 
#ドル円 #ユーロ円 #ポンド円 
#USDJPY #GBPUSD #EURUSD
#Bitcoin #BTC #仮想通貨 

https://t.co/Zu5KdSzQ2O",neutral
2023-03-30 23:53:29+00:00,"I support all the beginnings of developers, the project deserves special attention! Already very interesting! Project is waiting for success.   #LigoAI #ArtificialIntelligence #DataScience #Innovation #Cryptocurrency #Technology",positive
2023-03-30 23:53:29+00:00,@Crypto_1fluence Une vendetta parce que tu l’as pas cala ? 🤦🏽‍♀️,neutral
2023-03-30 23:53:29+00:00,🤜🏽🤛🏼,neutral
2023-03-30 23:53:29+00:00,@crypto_leack_ بقوله شكرا,neutral
2023-03-30 23:53:28+00:00,@dubai__gentle Nice Bro,positive
